ID;Age;Work_Experience;Family_Size
459902;52;8.0;2.0
463233;50;0.0;5.0
467721;41;0.0;1.0
465915;40;8.0;2.0
464506;32;8.0;2.0
460624;57;5.0;2.0
462020;25;13.0;2.0
464320;74;0.0;2.0
467687;38;;4.0
461561;46;0.0;2.0
465953;50;1.0;1.0
463309;50;0.0;2.0
459134;69;0.0;2.0
464195;29;0.0;1.0
467696;84;;3.0
459586;73;1.0;
466504;38;9.0;5.0
466792;82;0.0;1.0
459875;71;0.0;
463837;50;0.0;3.0
465384;56;0.0;2.0
462050;19;4.0;3.0
465268;29;12.0;3.0
461370;26;1.0;3.0
464225;31;1.0;5.0
466665;42;0.0;2.0
462290;33;1.0;1.0
459326;35;1.0;5.0
464926;46;0.0;3.0
460343;67;0.0;2.0
463626;35;7.0;2.0
464266;28;8.0;3.0
464491;43;8.0;1.0
467698;40;3.0;
463440;73;0.0;3.0
463602;21;8.0;4.0
464706;32;1.0;3.0
467220;36;;
460313;32;13.0;3.0
465497;25;14.0;3.0
465846;40;5.0;1.0
463374;19;0.0;3.0
462704;48;5.0;5.0
462160;36;3.0;3.0
461365;27;1.0;3.0
464205;82;0.0;2.0
459294;23;9.0;4.0
460318;30;14.0;3.0
467967;30;8.0;4.0
461797;30;1.0;3.0
462980;28;1.0;5.0
462361;60;0.0;2.0
461855;52;1.0;2.0
461069;19;;
467522;19;0.0;2.0
463327;40;1.0;5.0
459824;38;8.0;1.0
461051;71;1.0;2.0
461142;40;1.0;3.0
461521;68;0.0;2.0
459422;50;;4.0
467792;21;0.0;4.0
467432;29;;3.0
464016;29;0.0;1.0
464654;39;1.0;4.0
459111;41;0.0;4.0
459408;28;;1.0
466473;22;0.0;3.0
464365;35;;1.0
460046;49;3.0;2.0
466698;26;8.0;2.0
460609;33;;1.0
459927;27;0.0;2.0
467057;50;8.0;2.0
466052;37;5.0;2.0
464210;43;0.0;2.0
465873;35;13.0;1.0
459802;50;1.0;1.0
464817;31;7.0;1.0
465540;29;;2.0
460845;20;0.0;2.0
459072;66;1.0;2.0
465694;37;1.0;2.0
466381;52;2.0;2.0
460947;45;7.0;5.0
467338;27;2.0;6.0
467189;46;1.0;4.0
466456;43;9.0;1.0
463805;32;8.0;6.0
462427;87;9.0;4.0
462785;40;;5.0
466906;59;1.0;2.0
461842;63;1.0;3.0
462229;23;0.0;8.0
462372;65;;2.0
462400;47;0.0;1.0
466598;45;9.0;2.0
466940;79;0.0;1.0
461754;65;1.0;2.0
461376;38;0.0;2.0
459427;28;;2.0
462025;20;2.0;3.0
465720;36;1.0;2.0
466354;22;0.0;4.0
463857;56;0.0;4.0
465849;32;5.0;3.0
464100;33;1.0;1.0
461444;68;1.0;2.0
461828;53;;3.0
464711;38;7.0;3.0
462759;22;;5.0
465349;49;0.0;4.0
459449;43;;2.0
463407;33;0.0;1.0
466632;57;1.0;2.0
464641;65;2.0;6.0
460290;50;;1.0
462154;36;0.0;2.0
464754;43;4.0;7.0
460167;18;1.0;5.0
461987;43;1.0;2.0
463259;75;0.0;1.0
464421;27;;4.0
461628;39;11.0;2.0
459126;61;2.0;2.0
460639;73;;5.0
465143;26;0.0;5.0
460860;52;7.0;4.0
467629;50;1.0;1.0
461720;51;1.0;1.0
460086;50;1.0;3.0
465832;53;9.0;5.0
467070;40;5.0;4.0
459602;86;;1.0
463541;26;0.0;3.0
462431;32;9.0;4.0
461387;22;5.0;3.0
461693;36;1.0;4.0
466793;62;4.0;3.0
466010;69;0.0;1.0
465674;39;1.0;2.0
459405;81;0.0;2.0
465989;28;9.0;2.0
465598;28;6.0;5.0
466093;52;1.0;5.0
462773;40;4.0;5.0
467087;68;0.0;
465763;37;0.0;2.0
462958;26;1.0;5.0
467056;31;8.0;1.0
461990;68;0.0;2.0
464480;42;1.0;3.0
461318;56;1.0;6.0
467398;37;1.0;2.0
464222;58;1.0;1.0
465427;33;7.0;1.0
460652;31;8.0;1.0
463642;27;0.0;3.0
462672;25;7.0;4.0
466112;51;1.0;2.0
459831;37;8.0;3.0
463027;69;1.0;4.0
462467;45;1.0;1.0
461469;38;0.0;2.0
461562;51;;4.0
467051;19;0.0;4.0
465928;32;6.0;3.0
462491;31;1.0;5.0
460642;19;13.0;3.0
460988;41;0.0;3.0
460634;39;;6.0
461108;21;1.0;4.0
464175;30;0.0;
463329;23;0.0;6.0
466153;65;0.0;2.0
467027;31;4.0;5.0
459707;74;;
466710;73;1.0;2.0
465616;42;9.0;2.0
463173;47;0.0;1.0
465779;19;0.0;5.0
465826;45;3.0;9.0
463063;25;;7.0
463575;28;0.0;3.0
466480;40;;2.0
463175;40;1.0;4.0
462046;30;8.0;
466075;50;1.0;4.0
461723;26;8.0;2.0
460783;82;0.0;1.0
465962;33;0.0;2.0
462781;50;1.0;2.0
466020;83;0.0;1.0
461502;37;9.0;1.0
463280;37;6.0;2.0
466936;55;1.0;3.0
460552;61;0.0;2.0
459345;39;3.0;1.0
464256;40;0.0;2.0
467097;55;2.0;1.0
462571;50;1.0;1.0
463765;26;13.0;3.0
460152;53;1.0;1.0
463415;28;;5.0
459587;32;7.0;3.0
460995;31;0.0;1.0
465426;30;0.0;4.0
461452;31;0.0;4.0
460797;47;4.0;1.0
466618;49;3.0;2.0
462168;37;1.0;3.0
465338;47;13.0;4.0
463501;52;0.0;2.0
460817;20;;7.0
459726;79;0.0;2.0
463516;47;1.0;6.0
466751;20;1.0;4.0
463359;23;1.0;4.0
463488;29;9.0;4.0
465872;33;10.0;1.0
460588;21;0.0;4.0
460236;18;8.0;4.0
460802;70;0.0;2.0
459467;56;0.0;2.0
466953;42;2.0;2.0
459086;28;1.0;2.0
464915;41;;4.0
460827;81;9.0;1.0
464272;30;9.0;2.0
461063;53;0.0;2.0
467302;26;9.0;4.0
461935;51;1.0;3.0
459089;19;9.0;7.0
462365;75;0.0;2.0
459628;51;0.0;1.0
467332;70;3.0;2.0
460443;38;0.0;1.0
462195;21;0.0;4.0
466228;80;0.0;1.0
461952;19;;2.0
467589;33;1.0;1.0
466107;48;1.0;6.0
462199;33;8.0;3.0
466452;33;0.0;3.0
467074;31;1.0;4.0
464233;48;1.0;2.0
462225;49;1.0;8.0
465970;38;1.0;1.0
460094;39;0.0;1.0
467428;46;2.0;2.0
465623;41;8.0;2.0
467516;31;0.0;3.0
462975;37;8.0;2.0
462389;58;1.0;1.0
461556;49;1.0;2.0
465964;47;2.0;1.0
460724;30;1.0;4.0
460660;41;6.0;1.0
466787;33;0.0;2.0
467256;33;0.0;4.0
467414;27;;1.0
466742;45;8.0;2.0
466017;45;1.0;1.0
463079;35;;
459679;21;1.0;4.0
465930;36;9.0;2.0
464821;56;0.0;1.0
460175;28;0.0;5.0
466725;89;0.0;2.0
465095;48;1.0;4.0
465452;47;0.0;5.0
463473;23;;3.0
463213;18;3.0;4.0
467653;58;2.0;2.0
463218;42;9.0;3.0
461289;22;0.0;3.0
459983;50;2.0;1.0
465845;40;;2.0
462363;73;0.0;2.0
460575;27;;
461509;40;1.0;3.0
460542;81;1.0;
461148;37;1.0;3.0
464064;39;0.0;2.0
460545;83;0.0;3.0
459303;55;0.0;1.0
462568;51;;3.0
462635;42;5.0;4.0
464456;27;1.0;4.0
465106;53;1.0;2.0
467605;40;1.0;7.0
466116;62;0.0;9.0
461388;21;;5.0
466155;40;1.0;2.0
467176;27;1.0;3.0
459400;84;0.0;2.0
466784;26;4.0;
460320;26;11.0;4.0
466454;33;1.0;1.0
467028;27;0.0;1.0
464827;46;9.0;5.0
465463;28;;5.0
464501;25;1.0;3.0
460659;47;;3.0
463715;32;3.0;4.0
461028;21;6.0;4.0
466766;73;1.0;4.0
462475;35;0.0;2.0
465770;52;1.0;1.0
466823;40;1.0;2.0
463505;31;;1.0
467083;88;1.0;2.0
467675;39;;1.0
464080;41;1.0;2.0
462287;73;;2.0
466503;45;7.0;5.0
461847;41;0.0;4.0
461447;75;0.0;2.0
459982;39;9.0;2.0
463316;89;0.0;2.0
466758;45;0.0;1.0
464307;50;1.0;2.0
461344;43;6.0;2.0
463353;50;4.0;4.0
467349;53;0.0;
462607;37;2.0;3.0
467172;40;8.0;2.0
464324;76;1.0;1.0
462108;27;;2.0
459288;41;1.0;2.0
460050;50;3.0;2.0
464994;56;8.0;5.0
464903;28;0.0;2.0
461251;46;0.0;
463165;72;1.0;2.0
460419;41;;1.0
465981;28;0.0;2.0
465281;27;8.0;2.0
463781;32;2.0;4.0
466569;20;9.0;4.0
466547;45;1.0;5.0
464631;59;1.0;2.0
465957;46;1.0;1.0
459848;46;1.0;3.0
461642;41;9.0;2.0
467259;70;1.0;2.0
459388;25;;1.0
463439;42;9.0;3.0
464764;60;1.0;9.0
467073;37;9.0;1.0
460480;18;0.0;7.0
464419;52;1.0;3.0
463686;32;2.0;4.0
459411;74;8.0;1.0
463774;29;1.0;2.0
463671;37;0.0;3.0
466986;45;1.0;3.0
465508;22;1.0;4.0
463284;60;0.0;
465351;51;8.0;2.0
464001;59;0.0;2.0
459483;55;1.0;2.0
466013;22;2.0;3.0
459763;18;;4.0
466490;84;0.0;2.0
463024;35;;1.0
463665;50;0.0;3.0
463459;73;5.0;3.0
462756;23;1.0;4.0
461414;30;;5.0
463915;21;0.0;5.0
463543;18;1.0;4.0
462768;46;0.0;3.0
461876;32;9.0;2.0
462135;36;6.0;3.0
458998;37;9.0;2.0
466432;42;1.0;1.0
464722;35;1.0;
460389;42;9.0;2.0
460663;33;9.0;1.0
463484;35;1.0;2.0
467771;59;0.0;5.0
462084;70;1.0;1.0
463621;53;1.0;1.0
467021;80;1.0;2.0
459056;56;;3.0
467563;39;0.0;2.0
459820;73;;3.0
467306;58;0.0;5.0
464865;30;8.0;9.0
463585;23;0.0;3.0
466186;59;9.0;4.0
459619;56;0.0;2.0
466699;40;8.0;1.0
465517;68;1.0;2.0
459237;29;1.0;6.0
461757;55;1.0;3.0
466309;21;1.0;4.0
466532;19;1.0;4.0
460832;41;1.0;4.0
461531;41;4.0;1.0
467304;33;1.0;2.0
463124;31;;2.0
461463;41;6.0;1.0
464566;35;0.0;4.0
462070;41;9.0;2.0
464162;81;;2.0
466554;26;0.0;3.0
462793;42;3.0;5.0
465657;53;0.0;2.0
460530;33;3.0;3.0
464045;39;0.0;2.0
465633;83;;2.0
462905;25;6.0;3.0
466254;40;0.0;2.0
460617;22;0.0;4.0
465468;37;1.0;2.0
466125;65;0.0;2.0
465207;49;0.0;2.0
463332;38;1.0;2.0
459924;65;0.0;2.0
466143;48;0.0;5.0
466375;52;1.0;4.0
462951;73;2.0;1.0
465654;48;1.0;1.0
460987;25;8.0;2.0
461681;31;9.0;3.0
462820;25;8.0;9.0
467518;21;0.0;
467525;20;0.0;4.0
465876;25;0.0;3.0
464199;25;8.0;2.0
462746;29;1.0;3.0
463261;72;7.0;3.0
467548;48;0.0;2.0
460924;28;1.0;5.0
463368;42;3.0;3.0
459957;32;8.0;3.0
459191;49;0.0;1.0
462479;55;1.0;2.0
466570;40;0.0;3.0
459407;37;0.0;3.0
467331;27;3.0;4.0
463377;32;4.0;2.0
467456;36;7.0;4.0
463058;28;11.0;1.0
467401;72;0.0;
464029;18;1.0;4.0
466056;36;1.0;1.0
467130;29;;3.0
465002;88;1.0;2.0
463155;38;;1.0
459651;87;;1.0
459961;51;8.0;3.0
466109;51;1.0;4.0
461543;31;3.0;2.0
459502;47;1.0;3.0
459864;70;;2.0
460441;31;;4.0
461942;29;0.0;6.0
462755;20;0.0;
465098;41;1.0;
459872;68;4.0;2.0
462053;28;;2.0
467040;32;0.0;4.0
465079;75;1.0;1.0
467697;39;0.0;1.0
466555;18;1.0;3.0
463457;42;2.0;2.0
462653;48;0.0;4.0
461390;70;0.0;2.0
460217;45;1.0;2.0
463684;29;0.0;4.0
463764;50;1.0;3.0
465310;22;0.0;6.0
462489;46;0.0;2.0
465677;39;;2.0
459737;81;8.0;2.0
465357;49;1.0;3.0
462159;43;1.0;
461747;66;1.0;2.0
465940;53;0.0;2.0
464323;29;12.0;1.0
467248;86;0.0;2.0
463265;70;1.0;3.0
459946;36;1.0;2.0
463161;35;1.0;2.0
460790;42;0.0;2.0
463118;49;;3.0
460864;20;0.0;3.0
461039;27;1.0;9.0
460299;56;4.0;1.0
462378;67;1.0;1.0
463081;51;0.0;1.0
460923;49;1.0;3.0
462120;51;1.0;3.0
463980;26;1.0;9.0
461464;59;;3.0
466695;31;1.0;1.0
465833;43;1.0;3.0
467490;59;7.0;5.0
459765;35;4.0;1.0
467570;18;14.0;
464561;48;9.0;2.0
459409;88;1.0;2.0
462864;30;12.0;6.0
461009;22;6.0;3.0
459117;66;1.0;2.0
464131;81;0.0;2.0
464079;36;14.0;2.0
462478;30;;2.0
465375;50;1.0;1.0
461637;51;1.0;2.0
459252;66;0.0;3.0
461438;39;8.0;2.0
463956;28;0.0;5.0
459682;35;;3.0
459892;50;1.0;1.0
467720;27;;2.0
463148;60;1.0;5.0
460862;52;1.0;4.0
460382;32;4.0;3.0
461650;42;0.0;1.0
467501;48;1.0;2.0
459486;75;;2.0
467319;26;8.0;2.0
459604;21;0.0;7.0
463554;53;7.0;1.0
467652;32;0.0;3.0
465298;56;1.0;2.0
462494;36;8.0;4.0
467344;83;0.0;2.0
463442;42;1.0;2.0
467219;66;;2.0
464360;62;0.0;2.0
462505;40;0.0;4.0
459914;38;2.0;1.0
461255;18;1.0;5.0
462360;62;3.0;2.0
466571;23;1.0;4.0
465033;56;0.0;2.0
464575;42;8.0;1.0
465650;32;0.0;4.0
464640;28;0.0;5.0
459694;77;0.0;
465216;35;8.0;4.0
460818;30;8.0;
463927;53;1.0;2.0
459506;27;1.0;1.0
467001;53;8.0;4.0
460265;52;1.0;4.0
464178;29;3.0;3.0
461586;36;6.0;3.0
461764;41;0.0;1.0
459297;72;0.0;4.0
459548;50;1.0;2.0
463452;79;0.0;2.0
467767;23;4.0;4.0
465927;25;0.0;1.0
465857;40;1.0;1.0
460581;27;2.0;2.0
459501;62;4.0;7.0
466670;29;2.0;2.0
460678;31;6.0;2.0
459490;37;;2.0
460230;28;1.0;4.0
463653;26;1.0;5.0
463726;33;1.0;3.0
467858;59;;4.0
466907;57;;2.0
467249;43;1.0;1.0
465533;50;0.0;4.0
462297;29;14.0;2.0
460596;29;0.0;5.0
462633;28;;8.0
467709;37;5.0;2.0
467413;75;2.0;4.0
464672;19;0.0;6.0
465807;42;1.0;1.0
462760;22;1.0;5.0
466529;28;0.0;2.0
464434;45;0.0;4.0
462359;51;0.0;3.0
464802;40;1.0;1.0
467643;42;12.0;1.0
461977;49;3.0;1.0
461738;46;;3.0
464520;46;8.0;2.0
464484;29;1.0;3.0
465391;72;0.0;2.0
460611;26;0.0;3.0
466159;50;2.0;3.0
463623;33;0.0;3.0
459254;57;;1.0
463594;35;7.0;2.0
465118;51;1.0;6.0
460761;52;0.0;6.0
459132;20;5.0;2.0
461265;33;1.0;6.0
463446;58;0.0;3.0
467902;37;;1.0
460591;38;1.0;4.0
464139;27;14.0;1.0
466433;43;8.0;2.0
459023;18;0.0;5.0
466476;29;0.0;3.0
460090;86;2.0;2.0
461016;32;7.0;5.0
464630;52;0.0;6.0
462464;53;1.0;4.0
459026;29;9.0;3.0
464376;58;2.0;1.0
465256;22;;5.0
461783;72;0.0;
467478;39;0.0;4.0
463094;40;12.0;3.0
463257;23;3.0;5.0
465060;79;14.0;3.0
461696;70;0.0;2.0
466130;27;0.0;6.0
460498;47;1.0;2.0
459248;58;3.0;4.0
464924;26;;6.0
462620;40;6.0;5.0
462657;35;1.0;2.0
467822;31;0.0;2.0
460876;43;1.0;4.0
461395;21;4.0;3.0
460731;29;1.0;3.0
463582;18;1.0;3.0
461423;28;0.0;3.0
460879;27;0.0;4.0
467376;47;8.0;2.0
463701;52;1.0;4.0
466667;42;5.0;2.0
464345;57;2.0;3.0
467889;61;0.0;2.0
461709;33;0.0;3.0
463515;41;11.0;4.0
460080;39;9.0;3.0
460375;40;4.0;2.0
466364;52;1.0;3.0
465551;48;;2.0
463096;33;;3.0
460896;43;0.0;1.0
460702;51;0.0;1.0
466001;36;6.0;2.0
465738;38;8.0;2.0
460804;30;0.0;5.0
464426;39;1.0;4.0
465880;46;1.0;2.0
461342;43;3.0;4.0
459078;70;0.0;2.0
460396;41;9.0;1.0
461098;39;1.0;1.0
463076;51;0.0;2.0
460976;20;1.0;4.0
465536;30;;2.0
460399;26;10.0;1.0
460449;31;4.0;1.0
463807;33;0.0;3.0
459323;21;;
459727;83;;2.0
463263;70;0.0;2.0
466998;60;;3.0
466729;33;1.0;
462608;71;1.0;1.0
465495;29;5.0;2.0
461244;41;1.0;1.0
459173;55;1.0;2.0
465795;29;1.0;4.0
467345;76;1.0;1.0
467290;23;0.0;
462220;18;7.0;3.0
465737;49;6.0;3.0
459423;19;9.0;5.0
464445;81;1.0;3.0
461378;35;9.0;1.0
462286;59;0.0;2.0
463678;32;1.0;5.0
465601;35;;4.0
462647;56;;3.0
465714;63;1.0;1.0
466312;21;0.0;3.0
459697;77;0.0;3.0
460057;36;2.0;1.0
464960;22;0.0;5.0
459064;26;5.0;4.0
461277;82;7.0;1.0
463403;18;2.0;4.0
463863;35;0.0;2.0
467064;36;0.0;2.0
467856;59;1.0;2.0
462251;61;0.0;2.0
465372;37;0.0;1.0
463970;25;1.0;5.0
463547;28;0.0;4.0
465331;56;;2.0
460785;29;0.0;4.0
461788;86;1.0;2.0
461617;45;0.0;2.0
460661;33;9.0;1.0
463363;20;1.0;4.0
462520;25;;5.0
461568;59;1.0;3.0
464769;51;9.0;4.0
466615;20;3.0;3.0
465688;62;1.0;3.0
462109;75;0.0;1.0
459565;47;2.0;
462766;32;8.0;1.0
466682;62;2.0;4.0
459690;43;1.0;1.0
459347;69;1.0;1.0
465766;38;1.0;3.0
467575;29;1.0;4.0
459774;56;0.0;1.0
464860;51;;3.0
464932;53;9.0;1.0
461814;37;1.0;1.0
463428;28;1.0;5.0
459671;48;;3.0
464451;74;0.0;2.0
464043;51;1.0;4.0
461784;88;0.0;1.0
463389;50;0.0;2.0
462233;19;1.0;7.0
463826;28;5.0;
465121;32;6.0;1.0
466168;45;1.0;3.0
459841;56;;3.0
467342;33;1.0;2.0
459495;29;;3.0
464962;53;1.0;4.0
460874;18;1.0;3.0
463247;45;1.0;1.0
460771;86;0.0;
465774;26;9.0;4.0
463551;46;7.0;2.0
464502;35;6.0;2.0
461407;32;8.0;6.0
465218;36;;2.0
466081;25;8.0;2.0
467336;63;0.0;4.0
462440;23;9.0;4.0
459389;26;9.0;8.0
466446;46;1.0;3.0
464385;70;0.0;2.0
467872;40;1.0;4.0
459857;33;6.0;1.0
466701;48;10.0;3.0
461169;39;9.0;2.0
459519;45;;2.0
460795;61;1.0;3.0
464511;52;1.0;3.0
466399;26;1.0;2.0
465603;45;8.0;
466079;40;1.0;2.0
459769;42;1.0;
462450;19;0.0;
460587;38;;1.0
461490;73;2.0;2.0
460895;29;9.0;5.0
465104;35;9.0;4.0
467503;26;1.0;4.0
460316;39;4.0;3.0
467198;28;1.0;5.0
460348;37;1.0;2.0
467460;36;8.0;2.0
466838;41;0.0;3.0
463561;39;1.0;1.0
466170;74;1.0;1.0
463578;23;0.0;3.0
461352;25;3.0;5.0
465814;50;0.0;5.0
467690;67;;2.0
463809;30;2.0;3.0
460701;66;0.0;2.0
461592;29;0.0;2.0
467692;43;4.0;1.0
459033;56;0.0;1.0
466424;42;1.0;3.0
459937;39;7.0;1.0
466404;40;0.0;1.0
463504;26;;1.0
459944;39;0.0;1.0
464073;46;1.0;2.0
462169;40;1.0;3.0
463032;78;0.0;2.0
467374;45;8.0;4.0
459269;58;0.0;2.0
466769;31;0.0;4.0
465792;57;1.0;4.0
462280;32;0.0;4.0
464616;27;6.0;4.0
465202;27;6.0;4.0
464384;25;9.0;4.0
466655;57;1.0;2.0
466600;18;11.0;1.0
467815;69;0.0;2.0
464966;59;1.0;2.0
467803;36;7.0;2.0
466810;19;1.0;3.0
459896;40;9.0;2.0
464862;20;8.0;5.0
461751;63;1.0;3.0
466965;42;;1.0
465157;42;3.0;4.0
462544;30;;3.0
464652;25;7.0;2.0
466401;48;1.0;4.0
461902;52;0.0;3.0
463164;35;8.0;2.0
461660;74;0.0;1.0
466054;33;8.0;4.0
464725;45;11.0;9.0
463507;49;1.0;1.0
465888;37;8.0;2.0
466103;40;0.0;5.0
461261;29;0.0;3.0
462203;72;2.0;7.0
463303;49;2.0;4.0
465943;26;0.0;
462997;55;0.0;4.0
460338;28;14.0;2.0
460000;52;1.0;1.0
462531;59;;2.0
459417;19;;
466479;52;;3.0
460122;41;0.0;1.0
466087;22;8.0;6.0
459350;56;0.0;2.0
460676;51;9.0;1.0
463179;57;0.0;2.0
461137;60;0.0;4.0
467555;27;14.0;3.0
464211;50;0.0;3.0
461413;40;2.0;1.0
467660;69;9.0;2.0
461193;41;1.0;1.0
460772;70;1.0;1.0
465702;32;1.0;1.0
459001;20;;4.0
467006;73;0.0;1.0
466927;19;7.0;5.0
464107;70;1.0;2.0
460605;33;9.0;2.0
459847;49;1.0;5.0
460906;89;1.0;3.0
459720;25;6.0;1.0
463294;35;5.0;2.0
463751;39;5.0;
465209;47;0.0;2.0
461222;48;1.0;1.0
464813;45;5.0;5.0
462855;20;;
463777;46;2.0;2.0
463210;84;1.0;1.0
461672;26;1.0;2.0
467711;31;;1.0
459662;51;0.0;5.0
466515;52;9.0;4.0
464946;53;9.0;1.0
460880;42;4.0;2.0
459537;47;9.0;3.0
463635;41;0.0;3.0
467650;52;2.0;4.0
467891;30;0.0;5.0
459052;47;0.0;2.0
466439;61;0.0;4.0
464571;33;;2.0
460758;31;9.0;2.0
462001;31;0.0;
460172;47;1.0;3.0
466657;86;0.0;2.0
461381;31;0.0;2.0
464275;30;0.0;5.0
463571;32;0.0;3.0
460017;41;7.0;2.0
462171;37;3.0;2.0
460436;51;1.0;1.0
459527;46;1.0;4.0
459278;65;;2.0
466851;38;8.0;1.0
460483;38;0.0;1.0
466133;21;7.0;5.0
459678;21;0.0;5.0
464012;75;3.0;2.0
464897;68;0.0;2.0
463593;22;1.0;5.0
464559;35;9.0;1.0
463572;35;1.0;4.0
466496;72;0.0;2.0
461132;68;2.0;1.0
459165;27;7.0;3.0
461073;33;1.0;1.0
467868;69;1.0;2.0
459825;22;0.0;5.0
463300;47;1.0;2.0
467532;53;8.0;1.0
462646;63;;2.0
465999;32;8.0;1.0
461166;41;5.0;
460143;38;0.0;2.0
463436;25;0.0;3.0
465090;57;0.0;2.0
466368;37;;1.0
466809;33;0.0;5.0
462676;48;;4.0
466924;22;0.0;6.0
466719;68;1.0;2.0
460141;35;13.0;1.0
467936;27;1.0;4.0
465799;52;1.0;4.0
461745;46;8.0;1.0
465548;40;0.0;4.0
459359;46;;4.0
461810;62;1.0;1.0
460024;43;8.0;1.0
462952;46;;
461862;42;9.0;1.0
462136;31;;4.0
464676;19;1.0;6.0
461601;36;;2.0
466465;43;5.0;2.0
462067;32;9.0;4.0
460549;40;8.0;2.0
466732;48;0.0;2.0
467579;38;7.0;1.0
465824;68;2.0;3.0
464637;38;;4.0
463343;35;2.0;3.0
467206;52;;1.0
466756;60;0.0;2.0
462386;26;1.0;5.0
467402;28;5.0;4.0
464976;75;1.0;1.0
464983;25;2.0;2.0
466974;35;8.0;2.0
462866;56;0.0;1.0
466453;41;2.0;2.0
463529;37;;1.0
463651;36;1.0;2.0
463555;31;0.0;2.0
464314;68;0.0;2.0
461350;30;1.0;4.0
462354;62;1.0;2.0
462145;39;10.0;1.0
461041;72;0.0;7.0
461946;31;1.0;3.0
466105;65;1.0;4.0
467598;68;1.0;1.0
464639;39;1.0;4.0
463143;52;;2.0
465791;28;8.0;4.0
464418;43;8.0;2.0
460782;77;1.0;2.0
467425;42;13.0;1.0
461986;31;14.0;4.0
461306;21;;4.0
465554;85;0.0;3.0
467030;26;1.0;2.0
461753;35;0.0;1.0
464142;76;1.0;2.0
467047;37;9.0;1.0
461863;33;2.0;4.0
460476;52;;4.0
464176;40;0.0;1.0
463989;79;0.0;1.0
462356;47;0.0;3.0
459871;78;3.0;2.0
466889;50;0.0;4.0
465948;46;1.0;2.0
461496;47;;1.0
462002;37;0.0;2.0
462592;35;11.0;2.0
465816;51;9.0;3.0
464343;51;1.0;1.0
459692;71;8.0;2.0
460543;80;7.0;
463206;77;0.0;1.0
467565;60;0.0;3.0
467691;53;;3.0
459520;43;0.0;1.0
460816;49;11.0;2.0
464120;30;8.0;3.0
463276;42;;2.0
462398;62;1.0;4.0
461006;22;1.0;
463194;48;0.0;2.0
462974;66;0.0;1.0
463414;25;0.0;3.0
460958;26;1.0;5.0
463493;42;;4.0
467540;52;0.0;4.0
466562;18;5.0;4.0
459195;58;1.0;2.0
463352;37;0.0;4.0
463948;39;2.0;5.0
464949;19;0.0;3.0
461969;46;9.0;1.0
462127;68;0.0;2.0
467512;41;0.0;2.0
461366;25;0.0;1.0
464674;50;1.0;5.0
460540;30;1.0;2.0
466813;59;1.0;
459228;52;0.0;4.0
462615;31;4.0;7.0
460712;80;0.0;1.0
462945;51;1.0;4.0
459200;39;2.0;4.0
465087;29;1.0;4.0
459108;23;;5.0
467760;53;4.0;5.0
464726;33;11.0;9.0
462146;69;0.0;4.0
464188;33;1.0;3.0
461055;52;;3.0
461718;48;9.0;3.0
467667;28;8.0;2.0
461997;29;8.0;1.0
460361;47;0.0;1.0
460315;40;14.0;6.0
463021;72;0.0;2.0
467739;63;1.0;4.0
463937;27;0.0;4.0
462598;38;9.0;5.0
467742;59;4.0;4.0
462918;38;11.0;3.0
465308;22;1.0;4.0
463396;25;3.0;4.0
466967;49;1.0;1.0
465145;45;0.0;2.0
466611;21;7.0;3.0
463117;26;0.0;3.0
462056;52;8.0;4.0
465514;27;1.0;5.0
460310;32;12.0;4.0
461662;89;1.0;2.0
464448;39;1.0;2.0
461473;41;3.0;3.0
461587;26;0.0;3.0
459021;45;7.0;2.0
465861;40;14.0;1.0
465874;26;1.0;2.0
460325;63;3.0;1.0
460333;40;12.0;4.0
467043;53;4.0;1.0
461937;41;1.0;
467262;77;1.0;2.0
465794;32;0.0;4.0
460421;30;;1.0
462180;60;4.0;4.0
462681;59;7.0;2.0
465461;72;1.0;3.0
459356;63;4.0;1.0
459216;42;1.0;2.0
465283;53;0.0;2.0
467450;81;9.0;2.0
465296;76;5.0;3.0
461239;40;;1.0
463870;28;1.0;2.0
467550;27;0.0;2.0
459382;41;;1.0
463134;29;;1.0
459917;43;11.0;1.0
463037;57;1.0;4.0
461209;31;9.0;1.0
461524;68;1.0;1.0
465038;46;0.0;4.0
461849;32;0.0;4.0
459654;51;5.0;3.0
463620;19;1.0;4.0
466862;26;9.0;4.0
463794;32;;5.0
461743;62;1.0;2.0
466994;47;1.0;2.0
467210;28;13.0;2.0
460059;48;2.0;
466946;61;0.0;2.0
462189;25;1.0;4.0
466011;74;1.0;2.0
462162;38;1.0;2.0
463977;28;9.0;2.0
466692;27;1.0;1.0
465232;56;0.0;4.0
461018;25;0.0;3.0
465607;37;7.0;2.0
467801;50;0.0;2.0
465858;48;3.0;1.0
467117;48;0.0;1.0
462762;48;0.0;4.0
462973;39;9.0;2.0
466551;36;9.0;2.0
461569;63;1.0;1.0
459253;36;1.0;4.0
467755;37;6.0;2.0
459943;42;2.0;3.0
465480;39;1.0;2.0
466029;28;0.0;1.0
466806;40;0.0;1.0
466214;88;0.0;2.0
462782;57;7.0;2.0
461479;51;1.0;3.0
461027;43;8.0;5.0
460494;28;1.0;4.0
460565;42;8.0;4.0
465247;18;6.0;7.0
465993;27;0.0;2.0
459463;62;;3.0
460170;68;0.0;1.0
463200;42;0.0;2.0
458986;18;7.0;4.0
467390;46;0.0;2.0
459349;48;0.0;4.0
